Row ID,Record ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Claire Gute,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Interest Score,Time n website minutes,Marketing Channel,Customer Segment,Trial Purchase
6842,4911,CA-2016-123946,"Monday, September 12, 2016","Saturday, September 17, 2016",Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.70,3,0,1.66,5,16,Email,Low,No
1290,4912,CA-2016-154711,"Tuesday, November 22, 2016","Saturday, November 26, 2016",Standard Class,TB-21355,Chuck Clark,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.50,2,19,Referral,Middle,Yes
172,4913,CA-2014-118962,"Tuesday, August 5, 2014","Saturday, August 9, 2014",Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.84,10,5,Email,High,Yes
3179,4914,CA-2017-105235,"Tuesday, December 5, 2017","Monday, December 11, 2017",Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0,6.07,5,19,Referral,Middle,Yes
6498,4915,CA-2015-103135,"Friday, July 24, 2015","Tuesday, July 28, 2015",Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0,6.07,7,19,Social Media,Low,No
9025,4916,CA-2016-102127,"Sunday, June 26, 2016","Saturday, July 2, 2016",Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0,9.02,4,5,Social Media,High,Yes
4404,4917,CA-2014-127936,"Tuesday, September 2, 2014","Thursday, September 4, 2014",First Class,CL-12565,Mitch Webber,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0,8.07,2,2,Email,Low,Yes
4571,4918,US-2015-152128,"Monday, May 25, 2015","Wednesday, May 27, 2015",Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0,8.07,3,2,Referral,High,Yes
6613,4919,CA-2015-107678,"Tuesday, April 21, 2015","Tuesday, April 28, 2015",Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.30,3,0,9.80,6,6,Social Media,High,Yes
4598,4920,US-2017-169502,"Monday, August 28, 2017","Friday, September 1, 2017",Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,21.81,3,0,5.89,3,10,Referral,Low,No
1572,4921,US-2014-157385,"Sunday, November 23, 2014","Tuesday, November 25, 2014",First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3,0,10.48,2,18,Social Media,Middle,Yes
7162,4922,CA-2014-138709,"Friday, July 4, 2014","Wednesday, July 9, 2014",Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0,10.92,6,10,Social Media,Low,No
3108,4923,CA-2016-121671,"Sunday, July 17, 2016","Friday, July 22, 2016",Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,21.93,3,0,10.09,10,16,Email,Low,Yes
4197,4924,US-2015-134271,"Saturday, April 18, 2015","Thursday, April 23, 2015",Second Class,RF-19735,Caroline Jumper,Consumer,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0,10.31,1,8,Email,Middle,No
6929,4925,CA-2016-140382,"Thursday, June 23, 2016","Saturday, June 25, 2016",Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0,10.31,10,18,Referral,High,Yes
8910,4926,CA-2017-160661,"Saturday, October 28, 2017","Wednesday, November 1, 2017",Standard Class,SA-20830,Christina Anderson,Consumer,United States,Everett,Massachusetts,2149,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3,0,10.31,6,19,Social Media,Low,No
3957,4927,CA-2016-114951,"Sunday, June 26, 2016","Sunday, July 3, 2016",Standard Class,DN-13690,Raymond Buch,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.42,8,8,Social Media,High,Yes
6246,4928,CA-2015-112305,"Friday, November 20, 2015","Wednesday, November 25, 2015",Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.42,5,20,Referral,Low,No
9364,4929,CA-2017-111591,"Tuesday, March 21, 2017","Saturday, March 25, 2017",Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.42,7,17,Email,Middle,No
6964,4930,CA-2016-157161,"Saturday, July 16, 2016","Wednesday, July 20, 2016",Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0,5.58,7,14,Social Media,High,No
1021,4931,CA-2015-124450,"Monday, April 27, 2015","Sunday, May 3, 2015",Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,22.74,3,0,8.87,2,4,Social Media,Low,Yes
3982,4932,CA-2017-119564,"Friday, December 15, 2017","Wednesday, December 20, 2017",Standard Class,PL-18925,Christopher Conant,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.79,2,12,Email,Middle,Yes
7230,4933,CA-2014-157546,"Sunday, July 20, 2014","Tuesday, July 22, 2014",First Class,RD-19720,Shahid Collister,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.73,2,13,Social Media,Middle,No
9699,4934,CA-2017-154116,"Friday, December 15, 2017","Tuesday, December 19, 2017",Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.73,8,4,Email,High,No
1105,4935,CA-2016-112340,"Friday, October 21, 2016","Thursday, October 27, 2016",Standard Class,NM-18520,Eric Hoffmann,Consumer,United States,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0,11.23,8,5,Social Media,High,No
6259,4936,CA-2015-133536,"Saturday, March 28, 2015","Monday, March 30, 2015",Second Class,JH-15820,Ralph Arnett,Consumer,United States,New York City,New York,10009,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,3,0,11.23,9,16,Email,High,Yes
9174,4937,US-2016-155768,"Thursday, December 1, 2016","Thursday, December 1, 2016",Same Day,LB-16795,Sarah Brown,Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0,11.23,9,12,Social Media,Middle,No
1126,4938,US-2014-147627,"Monday, January 20, 2014","Sunday, January 26, 2014",Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,3,0,10.97,7,20,Social Media,Middle,No
3196,4939,CA-2016-169026,"Monday, August 8, 2016","Saturday, August 13, 2016",Standard Class,CM-12655,Fred Hopkins,Home Office,United States,Jackson,Mississippi,39212,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0,0.23,1,3,Social Media,High,Yes
5139,4940,CA-2017-128335,"Friday, September 29, 2017","Thursday, October 5, 2017",Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,3,0,10.97,4,12,Email,Middle,No
9234,4941,CA-2016-126732,"Friday, September 2, 2016","Tuesday, September 6, 2016",Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.95,2,18,Email,Low,No
1985,4942,CA-2014-164721,"Tuesday, November 25, 2014","Thursday, November 27, 2014",Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0,10.51,4,12,Referral,High,No
8094,4943,CA-2017-133046,"Thursday, July 27, 2017","Tuesday, August 1, 2017",Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0,10.51,6,6,Referral,Middle,Yes
9929,4944,CA-2016-129630,"Sunday, September 4, 2016","Sunday, September 4, 2016",Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,0,8.74,4,19,Email,Middle,No
4589,4945,US-2017-163790,"Thursday, November 2, 2017","Saturday, November 4, 2017",Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,25.02,3,0,10.51,1,11,Social Media,High,No
5598,4946,CA-2017-151176,"Monday, February 13, 2017","Monday, February 20, 2017",Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0,6.51,6,15,Social Media,Low,Yes
1337,4947,US-2017-123281,"Sunday, April 2, 2017","Friday, April 7, 2017",Standard Class,JF-15190,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.53,5,20,Email,High,No
4748,4948,CA-2016-120005,"Thursday, March 3, 2016","Thursday, March 3, 2016",Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.61,10,17,Email,Low,No
6244,4949,CA-2016-165561,"Thursday, November 24, 2016","Monday, November 28, 2016",Standard Class,CR-12580,Katrina Bavinger,Home Office,United States,Bellevue,Washington,98006,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.61,2,16,Email,High,No
5913,4950,CA-2014-120432,"Sunday, August 24, 2014","Tuesday, August 26, 2014",Second Class,DW-13585,Peter Fuller,Corporate,United States,Owensboro,Kentucky,42301,South,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.50,3,0,6.63,7,7,Referral,High,No
9261,4951,CA-2017-167976,"Saturday, November 11, 2017","Tuesday, November 14, 2017",Second Class,JL-15505,Stephanie Ulpright,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.50,3,0,6.63,1,16,Social Media,High,No
4778,4952,CA-2016-101630,"Friday, February 19, 2016","Tuesday, February 23, 2016",Second Class,CK-12760,Pete Kriz,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.68,7,15,Referral,Low,Yes
7343,4953,CA-2014-116190,"Saturday, July 26, 2014","Friday, August 1, 2014",Standard Class,SG-20470,Tracy Blumstein,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,3,0,9.26,3,16,Referral,High,Yes
7700,4954,CA-2017-151799,"Thursday, December 14, 2017","Monday, December 18, 2017",Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.68,9,18,Social Media,Low,Yes
6300,4955,CA-2017-107314,"Thursday, November 30, 2017","Sunday, December 3, 2017",First Class,MZ-17335,Sarah Bern,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0,9.56,6,12,Referral,High,No
4020,4956,CA-2015-165624,"Sunday, August 23, 2015","Friday, August 28, 2015",Standard Class,FH-14350,Anna Andreadi,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.72,4,20,Social Media,Middle,Yes
9596,4957,CA-2017-104619,"Tuesday, January 24, 2017","Sunday, January 29, 2017",Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.72,1,13,Referral,High,Yes
1990,4958,CA-2015-127509,"Monday, November 9, 2015","Friday, November 13, 2015",Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.32,7,15,Social Media,Middle,Yes
2947,4959,CA-2017-169859,"Thursday, December 14, 2017","Monday, December 18, 2017",Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.03,9,14,Email,High,Yes
2091,4960,CA-2017-166142,"Saturday, July 15, 2017","Wednesday, July 19, 2017",Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0,13.01,2,8,Referral,Middle,Yes
5533,4961,US-2016-167472,"Monday, June 6, 2016","Tuesday, June 7, 2016",First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.10,7,13,Referral,High,Yes
8100,4962,CA-2016-169663,"Thursday, March 10, 2016","Sunday, March 13, 2016",First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.10,1,4,Email,High,No
9501,4963,CA-2016-149237,"Thursday, May 26, 2016","Monday, May 30, 2016",Standard Class,CM-12235,Kelly Williams,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0,11.31,8,13,Referral,High,Yes
4428,4964,US-2017-103226,"Friday, September 22, 2017","Thursday, September 28, 2017",Standard Class,DW-13195,Clay Ludtke,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0,12.23,5,19,Social Media,High,No
8077,4965,CA-2015-106187,"Tuesday, June 23, 2015","Monday, June 29, 2015",Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,9.32,7,2,Email,Low,Yes
8759,4966,CA-2016-114307,"Friday, July 22, 2016","Tuesday, July 26, 2016",Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,9.32,3,12,Referral,Middle,Yes
4244,4967,CA-2016-159142,"Monday, April 4, 2016","Tuesday, April 5, 2016",First Class,ME-17320,Jonathan Doherty,Home Office,United States,Springfield,Virginia,22153,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,0,13.07,6,6,Social Media,Low,No
1176,4968,CA-2016-161207,"Monday, August 29, 2016","Saturday, September 3, 2016",Standard Class,AB-10060,Alyssa Tate,Home Office,United States,Concord,New Hampshire,3301,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.10,3,12,Email,Middle,No
2882,4969,CA-2016-102932,"Monday, September 19, 2016","Friday, September 23, 2016",Second Class,SD-20485,Tamara Manning,Home Office,United States,Orange,New Jersey,7050,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.10,8,5,Referral,Low,Yes
4743,4970,CA-2017-164364,"Sunday, November 12, 2017","Thursday, November 16, 2017",Standard Class,CS-12355,Julia Dunbar,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.10,5,16,Referral,Middle,Yes
6858,4971,CA-2017-128965,"Monday, April 17, 2017","Saturday, April 22, 2017",Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0,13.51,8,5,Email,Low,No
7030,4972,CA-2016-145548,"Friday, November 11, 2016","Wednesday, November 16, 2016",Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,3,0,7.88,10,15,Social Media,Middle,No
3374,4973,CA-2015-161718,"Friday, December 4, 2015","Thursday, December 10, 2015",Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0,11.38,2,4,Email,Low,Yes
6919,4974,CA-2016-105473,"Saturday, April 16, 2016","Monday, April 18, 2016",Second Class,BM-11785,Henry Goldwyn,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.80,3,0,0.86,9,6,Referral,Low,Yes
2037,4975,CA-2015-119214,"Friday, January 23, 2015","Tuesday, January 27, 2015",Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.94,5,18,Referral,Middle,No
4362,4976,US-2017-163195,"Friday, February 17, 2017","Tuesday, February 21, 2017",Second Class,LL-16840,Nat Carroll,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0,8.46,8,18,Social Media,High,Yes
5717,4977,CA-2015-124107,"Friday, October 9, 2015","Monday, October 12, 2015",Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0,8.46,10,19,Referral,Middle,No
5853,4978,CA-2015-121783,"Tuesday, November 10, 2015","Saturday, November 14, 2015",Standard Class,PO-19180,Dianna Arnett,Home Office,United States,Roseville,Minnesota,55113,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.86,7,6,Email,Middle,No
6088,4979,CA-2015-114048,"Monday, December 14, 2015","Friday, December 18, 2015",Standard Class,EH-13945,Barbara Fisher,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.86,6,13,Email,Middle,No
1881,4980,CA-2015-109512,"Thursday, March 5, 2015","Thursday, March 5, 2015",Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34,3,0,14.67,9,20,Social Media,High,Yes
3607,4981,CA-2016-119683,"Saturday, March 12, 2016","Wednesday, March 16, 2016",Second Class,CK-12595,Shui Tom,Consumer,United States,New York City,New York,10024,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,29.34,3,0,13.50,6,19,Referral,Low,Yes
8933,4982,CA-2017-143252,"Monday, December 18, 2017","Sunday, December 24, 2017",Standard Class,HE-14800,Sibella Parks,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,3,0,10.86,1,4,Social Media,High,No
2113,4983,CA-2015-164882,"Saturday, October 31, 2015","Saturday, October 31, 2015",Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70,3,0,8.02,2,3,Social Media,High,Yes
7536,4984,US-2017-160143,"Friday, March 31, 2017","Friday, April 7, 2017",Standard Class,HG-14965,Mark Van Huff,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70,3,0,8.02,1,15,Social Media,Low,Yes
1618,4985,CA-2015-130022,"Monday, August 10, 2015","Sunday, August 16, 2015",Standard Class,JK-16120,Parhena Norris,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.51,4,2,Social Media,Low,No
3431,4986,CA-2017-148264,"Friday, December 8, 2017","Saturday, December 9, 2017",First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79,3,0,8.64,4,9,Email,Middle,No
3794,4987,CA-2015-163762,"Friday, November 27, 2015","Tuesday, December 1, 2015",Standard Class,JE-15475,Ed Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.51,2,18,Social Media,Middle,No
2461,4988,CA-2015-142419,"Saturday, July 11, 2015","Monday, July 13, 2015",Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,29.97,3,0,13.49,3,7,Social Media,Low,No
3197,4989,CA-2017-109750,"Saturday, July 22, 2017","Friday, July 28, 2017",Standard Class,FH-14365,Eric Hoffmann,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3,0,14.09,4,16,Social Media,Middle,Yes
6218,4990,US-2015-129553,"Monday, July 27, 2015","Sunday, August 2, 2015",Standard Class,PG-18820,Joy Smith,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.30,2,17,Social Media,Low,No
7389,4991,CA-2016-105732,"Tuesday, September 13, 2016","Sunday, September 18, 2016",Standard Class,AG-10270,Ted Trevino,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.30,10,4,Referral,High,Yes
6982,4992,CA-2014-146990,"Friday, November 7, 2014","Saturday, November 8, 2014",First Class,BP-11095,Joseph Airdo,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.88,7,6,Referral,Low,No
7211,4993,US-2016-119046,"Thursday, June 2, 2016","Monday, June 6, 2016",Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.88,4,16,Social Media,Middle,No
451,4994,CA-2016-166674,"Friday, April 1, 2016","Sunday, April 3, 2016",Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.92,10,15,Email,Middle,Yes
5779,4995,CA-2014-105270,"Tuesday, November 11, 2014","Tuesday, November 18, 2014",Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.92,7,10,Referral,Middle,Yes
5734,4996,CA-2017-143574,"Thursday, June 29, 2017","Sunday, July 2, 2017",First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,30.69,3,0,7.98,9,10,Referral,Middle,Yes
8906,4997,US-2016-126431,"Friday, July 1, 2016","Friday, July 1, 2016",Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0,6.17,9,17,Referral,Middle,Yes
3150,4998,US-2014-109036,"Saturday, December 20, 2014","Thursday, December 25, 2014",Standard Class,KH-16510,Natalie Fritzler,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,3,0,14.90,9,15,Social Media,Low,No
8861,4999,CA-2015-125934,"Friday, September 11, 2015","Friday, September 18, 2015",Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.90,3,12,Referral,High,No
9914,5000,CA-2015-132388,"Saturday, October 10, 2015","Monday, October 12, 2015",First Class,KN-16390,Tamara Manning,Corporate,United States,Santa Barbara,California,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.90,8,4,Social Media,Middle,Yes
